,hotel,arrival_date_month,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,deposit_type,customer_type,reservation_status,reservation_status_date
561,1,5,0,77,5,3,3,3,0,2,1,146
562,1,5,0,136,6,3,6,6,0,2,0,134
563,1,5,0,60,5,3,2,2,0,0,1,149
564,1,5,0,60,5,3,3,3,0,2,1,153
565,1,5,0,52,6,3,4,4,0,2,1,145
566,1,5,0,136,5,3,0,2,0,2,1,141
567,1,5,0,136,6,3,6,6,0,2,0,78
568,1,5,0,136,5,3,0,8,0,2,1,140
569,1,5,0,136,6,3,0,8,0,2,1,140
570,1,5,0,136,6,3,0,2,0,2,1,144
571,1,5,0,136,6,3,0,3,0,2,1,144
572,1,5,0,134,6,3,0,2,0,2,1,144
573,1,5,2,136,3,1,0,0,0,2,1,144
574,1,5,0,136,6,3,3,3,0,2,0,107
575,1,5,0,125,6,3,4,4,0,2,1,144
577,1,5,0,136,6,3,6,6,0,2,0,109
578,1,5,0,52,5,3,0,0,0,2,1,145
579,1,5,0,136,6,3,3,3,0,2,0,100
580,1,5,0,136,6,3,6,6,0,2,0,113
581,1,5,2,136,3,1,0,3,0,2,1,146
582,1,5,0,136,6,3,3,3,0,2,0,113
583,1,5,0,60,5,3,4,4,0,2,1,147
584,1,5,1,136,3,1,5,5,0,2,0,140
585,1,5,0,60,6,3,2,2,0,2,1,147
586,1,5,2,136,6,3,0,0,0,2,1,147
587,1,5,1,52,5,3,0,0,0,2,1,147
588,1,5,2,52,6,3,3,3,0,2,1,147
589,1,5,2,136,3,1,0,0,0,2,0,76
590,1,5,0,136,6,3,6,6,0,2,0,62
591,1,5,1,136,5,3,5,5,0,2,1,147
592,1,5,2,136,5,3,0,0,0,2,0,95
593,1,5,1,136,5,3,3,3,0,2,0,94
594,1,5,2,136,5,3,3,3,0,2,1,150
595,1,5,2,136,5,3,3,3,0,2,1,150
597,1,5,2,136,5,3,0,0,0,2,0,134
599,1,5,0,136,6,3,4,4,0,2,0,128
600,1,5,0,136,2,0,0,5,0,2,1,143
601,1,5,0,136,6,3,0,0,0,2,0,94
602,1,5,0,136,6,3,6,6,0,2,0,111
603,1,5,0,136,6,3,0,3,0,2,1,145
604,1,5,0,136,3,1,6,6,0,2,1,146
605,1,5,0,136,3,1,0,3,0,2,1,147
606,1,5,2,77,6,3,4,4,0,2,1,148
607,1,5,0,30,5,3,0,3,0,2,1,148
608,1,5,0,136,6,3,0,0,0,2,1,149
609,1,5,0,77,3,1,4,4,0,2,1,150
610,1,5,0,60,6,3,0,0,0,2,1,151
611,1,5,0,52,3,1,4,4,0,2,1,143
612,1,5,0,136,6,3,0,0,0,2,0,61
613,1,5,0,136,6,3,3,3,0,2,0,101
614,1,5,2,57,6,3,3,3,0,2,1,146
615,1,5,0,136,6,3,6,6,0,2,0,101
617,1,5,0,136,6,3,3,3,0,2,0,119
618,1,5,0,136,6,3,2,8,0,2,1,143
619,1,5,0,136,6,3,3,8,0,2,1,143
620,1,5,0,136,6,3,3,4,0,2,1,144
621,1,5,0,136,3,1,2,2,0,2,1,144
622,1,5,0,136,3,1,0,0,0,2,0,98
623,1,5,2,52,6,3,4,4,0,3,1,146
624,1,5,0,136,6,3,0,0,0,2,0,127
625,1,5,0,136,6,3,3,3,0,2,0,111
626,1,5,2,52,6,3,3,4,0,2,1,146
627,1,5,0,136,6,3,7,7,0,2,0,126
628,1,5,0,136,3,1,4,4,0,2,0,127
629,1,5,0,35,5,3,3,5,0,2,1,148
630,1,5,0,136,6,3,4,4,0,2,0,124
631,1,5,0,136,6,3,3,3,0,2,0,126
632,1,5,2,140,5,3,3,3,0,2,1,151
633,1,5,0,52,6,3,4,4,0,3,1,146
634,1,5,0,26,6,3,3,5,0,3,1,146
635,1,5,0,136,3,1,0,0,0,2,0,142
636,1,5,0,52,6,3,0,0,0,3,1,146
637,1,5,0,52,6,3,3,3,0,3,1,146
639,1,5,0,136,6,3,0,3,0,2,1,146
641,1,5,0,136,6,3,6,6,0,2,0,134
642,1,5,0,52,3,1,3,6,0,2,1,146
644,1,5,0,136,6,3,3,3,0,2,0,126
645,1,5,0,136,5,3,4,4,0,2,0,121
646,1,5,0,141,6,3,7,7,0,2,1,147
648,1,5,0,52,5,3,0,0,0,2,1,146
649,1,5,0,136,6,3,0,0,0,2,0,109
650,1,5,0,136,6,3,3,3,0,2,0,110
651,1,5,0,154,6,3,0,3,0,2,1,148
652,1,5,0,136,6,3,0,0,0,2,0,100
653,1,5,0,4,5,3,0,0,0,2,1,148
654,1,5,0,60,6,3,0,0,0,3,1,149
656,1,5,0,136,3,1,0,0,0,2,1,151
657,1,5,1,136,5,3,0,0,0,2,0,134
658,1,5,2,136,6,3,0,0,0,2,0,61
659,1,5,0,136,6,3,7,7,0,2,0,88
660,1,5,0,136,3,3,3,3,0,2,1,152
661,1,5,2,52,6,3,0,0,0,2,1,153
662,1,5,0,60,5,3,4,4,0,2,1,154
663,1,5,0,136,5,3,0,0,0,2,0,117
664,1,5,0,136,5,3,0,0,0,0,0,141
665,1,5,2,136,6,3,3,3,0,2,1,145
666,1,5,2,136,5,3,0,4,0,2,1,148
667,1,5,0,52,5,3,0,5,0,2,1,146
668,1,5,0,52,6,3,0,5,0,2,1,146
669,1,5,0,52,5,3,0,5,0,2,1,146
670,1,5,0,136,6,3,0,0,0,2,0,131
671,1,5,0,136,3,1,3,4,0,2,1,147
672,1,5,0,136,6,3,0,0,0,2,0,134
673,1,5,0,136,6,3,0,0,0,2,0,130
674,1,5,0,136,3,1,0,0,0,2,0,143
675,1,5,0,52,6,3,0,4,0,2,1,147
676,1,5,2,136,5,3,0,0,0,2,1,148
677,1,5,0,60,6,3,0,3,0,2,1,149
678,1,5,2,136,5,3,0,0,0,2,1,150
679,1,5,2,52,6,3,3,3,0,2,1,150
680,1,5,0,52,6,3,0,0,0,2,1,150
681,1,5,0,136,6,3,0,0,0,2,0,117
682,1,5,2,136,6,3,2,2,0,2,1,150
683,1,5,2,136,3,1,6,6,0,2,1,150
684,1,5,0,77,3,1,0,0,0,2,1,151
685,1,5,0,136,6,3,0,0,0,2,0,95
686,1,5,2,136,6,3,0,0,0,2,1,152
687,1,5,0,136,6,3,4,4,0,2,1,152
688,1,5,0,136,6,3,0,0,0,2,0,118
689,1,5,2,136,6,3,0,0,0,2,0,77
690,1,5,0,136,6,3,0,0,0,2,0,57
692,1,5,2,136,6,3,3,3,0,2,1,152
693,1,5,0,136,5,3,0,0,0,2,1,152
694,1,5,0,136,3,1,0,0,0,2,0,123
695,1,5,2,60,6,3,4,4,0,2,1,153
696,1,5,2,60,6,3,0,0,0,2,1,153
697,1,5,0,136,6,3,0,0,0,2,0,119
698,1,5,0,136,6,3,0,0,0,2,0,55
699,1,5,0,136,6,3,3,3,0,2,0,119
700,1,5,0,136,6,3,0,0,0,2,1,155
701,1,5,0,77,5,3,3,3,0,0,1,157
702,1,5,0,136,5,3,0,0,0,0,0,123
703,1,5,0,136,6,3,0,3,0,2,1,152
704,1,5,0,136,6,3,0,0,0,2,0,39
705,1,5,0,136,3,1,6,6,0,2,1,152
706,1,5,0,136,6,3,4,4,0,2,0,100
707,1,5,0,136,6,3,3,3,0,2,0,80
708,1,5,0,136,6,3,0,0,0,2,0,110
709,1,5,0,52,6,3,0,3,0,2,1,149
710,1,5,0,35,6,3,0,3,0,3,1,149
711,1,5,0,136,6,3,0,0,0,2,0,96
712,1,5,0,136,5,3,4,4,0,2,0,116
713,1,5,2,136,3,1,4,4,0,2,1,151
716,1,5,2,52,3,1,2,2,0,2,1,153
717,1,5,0,141,6,3,0,0,0,2,1,148
718,1,5,2,136,3,1,4,4,0,2,1,153
719,1,5,2,136,5,3,0,0,0,2,0,109
721,1,5,0,60,5,3,0,0,0,2,1,153
722,1,5,0,136,6,3,0,8,0,2,1,147
723,1,5,0,136,6,3,7,7,0,2,0,123
724,1,5,0,136,6,3,4,4,0,2,1,149
725,1,5,0,136,6,3,6,6,0,2,0,123
726,1,5,2,136,6,3,0,0,0,2,0,107
727,1,5,2,136,6,3,3,3,0,2,0,107
728,1,5,0,136,6,3,4,5,0,2,1,150
729,1,5,2,136,6,3,0,4,0,2,1,150
730,1,5,0,52,3,1,0,6,0,2,1,150
731,1,5,2,136,6,3,0,4,0,2,1,150
732,1,5,0,136,6,3,0,0,0,2,0,109
733,1,5,0,52,3,1,5,5,0,2,1,151
734,1,5,0,136,6,3,0,3,0,2,1,151
735,1,5,2,52,5,3,0,2,0,2,1,151
736,1,5,0,136,6,3,0,3,0,2,1,151
737,1,5,0,52,5,3,0,0,0,2,1,151
738,1,5,2,136,3,1,3,5,0,2,1,151
739,1,5,2,52,3,1,0,2,0,2,1,151
740,1,5,0,136,5,3,0,0,0,2,0,119
741,1,5,0,136,5,3,5,5,0,2,1,151
742,1,5,0,136,6,3,0,0,0,2,0,75
743,1,5,0,136,6,3,0,2,0,2,1,151
744,1,5,0,136,6,3,4,4,0,2,0,109
745,1,5,2,136,5,3,3,3,0,2,1,151
746,1,5,0,136,6,3,3,3,0,2,1,152
747,1,5,0,136,6,3,6,6,0,2,1,152
748,1,5,0,136,6,3,0,0,0,2,0,116
749,1,5,0,136,5,3,0,0,0,2,1,152
750,1,5,2,136,6,3,0,0,0,2,0,126
751,1,5,2,136,5,3,0,0,0,2,0,35
752,1,5,2,52,6,3,0,0,0,2,1,153
753,1,5,0,136,6,3,0,0,0,2,1,153
754,1,5,0,136,6,3,4,4,0,2,0,78
755,1,5,0,136,6,3,6,6,0,2,0,78
756,1,5,0,136,6,3,0,0,0,2,0,78
758,1,5,0,60,5,3,0,0,0,2,1,154
759,1,5,0,60,6,3,3,3,0,2,1,154
760,1,5,0,60,6,3,3,4,0,2,1,149
761,1,5,0,170,6,3,3,4,0,2,1,149
762,1,5,0,136,6,3,3,4,0,2,1,150
763,1,5,0,136,6,3,6,6,0,2,0,127
764,1,5,0,136,6,3,3,3,0,2,0,147
765,1,5,0,52,5,3,0,0,0,2,1,152
766,1,5,0,141,5,3,0,0,0,2,1,152
767,1,5,0,136,3,1,5,5,0,2,1,152
768,1,5,0,136,6,3,3,3,0,2,1,153
769,1,5,0,136,6,3,3,3,0,2,0,136
770,1,5,0,52,3,1,3,3,0,2,1,153
771,1,5,0,125,6,3,0,0,0,2,1,154
772,1,5,0,136,5,3,3,3,0,0,0,86
773,1,5,0,170,5,3,0,3,0,2,1,158
774,1,5,2,136,5,3,3,8,0,0,1,149
775,1,5,0,136,6,3,0,0,0,2,0,46
776,1,5,0,136,6,3,0,4,0,2,1,153
777,1,5,0,136,6,3,3,3,0,2,0,122
778,1,5,0,60,6,3,0,2,0,2,1,154
779,1,5,2,136,5,3,0,3,0,2,0,147
780,1,5,2,136,3,1,7,7,0,2,0,113
781,1,5,2,136,3,1,0,3,0,2,1,154
782,1,5,0,136,3,1,7,7,0,2,1,150
784,1,5,2,136,3,1,0,3,0,2,1,154
785,1,5,0,60,6,3,0,0,0,2,1,154
786,1,5,0,136,6,3,0,0,0,2,0,87
787,1,5,2,136,6,3,3,3,0,2,0,130
788,1,5,0,60,5,3,0,3,0,2,1,156
789,1,5,0,136,6,3,5,5,0,2,0,100
790,1,5,0,136,6,3,3,3,0,2,0,98
791,1,5,0,60,6,3,0,3,0,2,1,155
792,1,5,0,136,5,3,0,3,0,2,0,55
793,1,5,0,136,6,3,0,0,0,2,0,109
794,1,5,0,136,6,3,3,3,0,2,0,136
795,1,5,0,52,5,3,0,5,0,2,1,151
796,1,5,0,136,2,0,0,0,0,2,0,150
797,1,5,0,136,6,3,0,7,0,2,0,150
798,1,5,0,60,6,3,0,4,0,2,1,152
799,1,5,2,136,3,1,6,6,0,2,1,153
800,1,5,0,136,6,3,0,0,0,2,0,126
801,1,5,0,136,6,3,3,3,0,2,0,120
802,1,5,0,136,6,3,0,0,0,2,0,103
803,1,5,1,52,5,3,2,2,0,2,1,150
804,1,5,0,26,6,3,0,2,0,2,1,154
807,1,5,0,136,6,3,4,4,0,2,0,101
808,1,5,0,136,6,3,0,0,0,2,0,103
809,1,5,0,136,6,3,0,0,0,2,0,100
810,1,5,2,136,3,1,4,4,0,2,1,159
811,1,5,0,30,5,3,3,3,0,3,1,159
813,1,5,0,136,3,1,3,3,0,2,0,115
814,1,5,0,136,5,3,0,8,0,0,1,151
815,1,5,2,136,6,3,4,8,0,2,1,151
816,1,5,0,136,3,1,5,5,0,2,1,152
817,1,5,0,136,6,3,0,0,0,2,0,126
818,1,5,0,136,6,3,3,3,0,2,0,136
820,1,5,0,136,3,1,0,0,0,3,1,153
821,1,5,0,136,6,3,0,3,0,2,0,151
822,1,5,0,136,6,3,3,3,0,3,1,153
823,1,5,0,136,6,3,0,0,0,2,0,126
824,1,5,0,136,6,3,0,0,0,2,0,108
825,1,5,0,136,6,3,3,3,0,3,1,153
826,1,5,0,136,6,3,0,0,0,2,0,141
827,1,5,0,136,6,3,4,4,0,2,0,133
828,1,5,0,136,6,3,7,7,0,2,1,153
829,1,5,2,136,6,3,0,2,0,2,1,153
830,1,5,0,136,6,3,0,0,0,2,0,135
831,1,5,0,136,3,1,0,0,0,2,0,134
832,1,5,0,136,6,3,0,0,0,2,0,131
834,1,5,0,136,6,3,3,3,0,2,0,135
835,1,5,0,136,6,3,0,0,0,2,0,134
836,1,5,0,77,3,1,0,0,0,2,1,155
837,1,5,0,136,6,3,6,6,0,2,1,155
838,1,5,0,136,6,3,0,0,0,2,0,129
839,1,5,0,124,6,3,3,3,0,2,1,156
840,1,5,0,16,6,3,4,4,0,2,1,157
841,1,5,0,77,5,3,4,4,0,0,1,161
842,1,1,0,136,5,3,0,0,0,2,1,154
843,1,1,2,136,5,3,0,0,0,3,0,77
845,1,1,0,136,3,1,3,3,0,2,0,70
846,1,1,0,136,3,1,5,5,0,3,0,149
847,1,1,0,136,6,3,0,0,0,2,0,136
849,1,1,0,136,3,1,6,6,0,3,0,149
850,1,1,0,136,6,3,6,6,0,2,0,136
851,1,1,0,136,6,3,3,3,0,2,1,153
852,1,1,0,136,6,3,3,3,0,2,0,151
853,1,1,2,136,3,1,2,2,0,2,0,149
854,1,1,0,52,6,3,0,0,0,2,1,159
855,1,1,0,136,6,3,0,0,0,2,0,99
856,1,1,0,136,3,1,2,2,0,2,0,135
857,1,1,0,136,6,3,6,6,0,2,0,103
858,1,1,2,136,6,3,0,0,0,2,0,86
859,1,1,2,136,6,3,3,3,0,2,0,83
860,1,1,0,136,6,3,0,0,0,2,0,83
861,1,1,2,136,6,3,0,0,0,2,0,99
862,1,1,2,136,3,1,4,4,0,2,1,159
863,1,1,0,136,5,3,0,0,0,2,0,86
864,1,1,2,136,6,3,3,3,0,2,1,160
865,1,1,2,136,6,3,4,4,0,2,0,108
866,1,1,0,136,6,3,2,2,0,2,0,141
867,1,1,0,136,6,3,3,3,0,2,0,142
868,1,1,0,136,6,3,2,2,0,2,0,127
869,1,1,0,136,5,3,0,0,0,2,1,166
870,1,1,0,136,6,3,0,0,0,2,0,128
871,1,1,0,136,6,3,0,2,0,2,0,152
872,1,1,0,136,6,3,4,4,0,2,0,119
874,1,1,2,136,5,3,4,4,0,2,1,160
875,1,1,2,136,3,1,0,0,0,2,1,159
876,1,1,0,136,3,1,3,3,0,2,1,159
877,1,1,2,136,3,1,0,0,0,2,1,160
878,1,1,0,52,3,1,2,2,0,2,1,160
879,1,1,0,77,5,3,3,3,0,2,1,162
880,1,1,1,136,5,3,0,0,0,2,1,160
881,1,1,0,136,5,3,3,3,0,0,0,62
882,1,1,0,136,3,1,2,5,0,2,1,154
883,1,1,0,136,6,3,2,2,0,2,1,155
884,1,1,2,136,6,3,3,3,0,2,0,109
885,1,1,0,136,5,3,3,3,0,0,0,138
886,1,1,0,136,6,3,3,3,0,2,0,133
887,1,1,0,136,5,3,2,2,0,0,0,144
888,1,1,0,77,6,3,3,3,0,2,1,161
889,1,1,2,136,5,3,0,0,0,2,0,40
890,1,1,2,60,5,3,4,4,0,0,1,161
891,1,1,0,136,6,3,0,0,0,2,0,126
892,1,1,0,136,6,3,0,0,0,2,0,143
893,1,1,0,136,6,3,0,5,0,2,1,155
894,1,1,0,136,6,3,3,5,0,2,1,155
895,1,1,0,136,3,1,0,2,0,2,1,156
896,1,1,0,136,3,1,5,5,0,2,0,149
897,1,1,0,136,6,3,0,0,0,2,0,126
898,1,1,2,136,3,1,2,2,0,3,1,159
899,1,1,2,136,3,1,2,2,0,3,1,159
900,1,1,0,136,6,3,3,3,0,2,0,141
901,1,1,2,52,6,3,3,3,0,2,1,160
902,1,1,0,136,6,3,3,3,0,2,0,145
903,1,1,0,52,5,3,0,3,0,3,1,162
904,1,1,0,52,6,3,0,0,0,2,1,162
905,1,1,0,136,5,3,0,3,0,3,1,162
906,1,1,2,141,3,1,3,3,0,2,1,165
907,1,1,0,136,6,3,3,8,0,2,1,156
908,1,1,2,136,5,3,3,8,0,2,1,156
909,1,1,0,136,3,1,3,5,0,2,0,156
910,1,1,0,52,6,3,0,3,0,2,1,157
911,1,1,0,136,3,1,8,5,0,2,1,157
912,1,1,2,136,6,3,0,0,0,2,0,124
913,1,1,0,136,6,3,3,3,0,2,0,107
914,1,1,0,52,6,3,0,0,0,2,1,160
915,1,1,0,136,6,3,0,0,0,2,1,160
916,1,1,0,136,6,3,4,4,0,2,0,143
917,1,1,2,136,6,3,3,3,0,2,0,142
918,1,1,0,136,6,3,0,0,0,2,1,160
919,1,1,2,136,6,3,0,0,0,2,1,163
920,1,1,2,136,6,3,0,0,0,2,0,61
921,1,1,0,136,3,1,0,0,0,2,0,98
922,1,1,0,57,6,3,0,0,0,2,1,158
923,1,1,0,136,6,3,0,0,0,2,0,84
924,1,1,0,136,3,1,4,5,0,3,1,160
925,1,1,2,52,6,3,6,2,0,2,1,160
926,1,1,0,136,3,1,4,4,0,2,1,161
927,1,1,2,60,5,3,3,3,0,2,1,162
928,1,1,2,136,6,3,0,0,0,2,1,162
929,1,1,0,136,6,3,3,3,0,2,0,141
930,1,1,0,140,6,3,0,0,0,2,1,163
931,1,1,0,141,6,3,3,3,0,2,1,165
932,1,1,0,52,6,3,3,3,0,2,1,165
933,1,1,0,77,3,1,6,6,0,2,1,167
934,1,1,0,136,6,3,4,8,0,2,1,158
935,1,1,0,136,2,0,0,5,0,2,1,159
936,1,1,0,136,6,3,7,7,0,2,0,113
937,1,1,0,76,6,3,3,3,0,2,1,160
938,1,1,0,136,6,3,3,3,0,2,0,147
939,1,1,0,136,6,3,3,5,0,2,1,160
940,1,1,0,60,6,3,0,7,0,2,1,160
941,1,1,0,136,6,3,3,3,0,2,0,113
942,1,1,0,136,3,1,4,5,0,2,1,161
943,1,1,0,136,6,3,6,6,0,2,0,155
944,1,1,0,136,6,3,0,3,0,2,1,162
945,1,1,0,136,6,3,0,0,0,2,0,134
946,1,1,2,136,6,3,3,3,0,2,0,53
947,1,1,0,52,5,3,0,0,0,3,1,162
948,1,1,0,77,6,3,4,4,0,2,1,163
949,1,1,2,136,6,3,0,0,0,2,0,118
950,1,1,0,136,6,3,2,2,0,2,0,129
951,1,1,0,136,5,3,2,2,0,2,1,165
952,1,1,2,136,5,3,0,0,0,3,0,79
954,1,1,2,136,6,3,3,3,0,2,1,165
955,1,1,0,124,6,3,0,0,0,2,1,167
956,1,1,0,32,6,3,0,0,0,2,1,160
957,1,1,0,136,6,3,4,4,0,2,0,147
958,1,1,0,136,6,3,0,0,0,2,0,129
959,1,1,0,30,6,3,6,7,0,2,1,161
960,1,1,2,52,6,3,4,5,0,2,1,161
961,1,1,0,136,3,1,2,2,0,2,0,104
962,1,1,0,136,6,3,0,0,0,2,1,162
963,1,1,0,170,6,3,3,3,0,2,1,162
964,1,1,2,52,6,3,0,3,0,2,1,163
965,1,1,2,57,6,3,6,6,0,2,1,163
966,1,1,0,136,6,3,0,0,0,2,0,48
967,1,1,2,136,6,3,3,3,0,2,0,109
968,1,1,2,136,6,3,3,3,0,2,0,113
969,1,1,0,136,6,3,3,3,0,2,0,83
970,1,1,2,136,3,1,0,0,0,2,2,159
971,1,1,0,136,5,3,6,6,0,2,1,166
972,1,1,0,136,5,3,2,2,0,2,0,147
973,1,1,1,136,3,1,2,2,0,2,1,166
974,1,1,2,136,3,1,5,5,0,2,0,159
975,1,1,2,136,5,3,0,0,0,2,1,166
977,1,1,0,136,6,3,0,0,0,2,0,81
978,1,1,2,136,5,3,0,0,0,2,0,159
979,1,1,0,77,5,3,0,0,0,0,1,166
980,1,1,2,136,5,3,0,0,0,2,1,166
981,1,1,0,136,6,3,0,0,0,2,0,79
982,1,1,0,136,3,1,4,4,0,2,0,140
983,1,1,0,57,6,3,3,3,0,2,1,172
984,1,1,0,136,3,1,6,6,0,2,1,161
985,1,1,0,136,6,3,0,4,0,2,1,161
986,1,1,0,136,6,3,3,3,0,2,1,161
987,1,1,0,136,3,1,3,3,0,2,0,152
988,1,1,0,136,6,3,4,4,0,2,0,150
989,1,1,0,57,6,3,4,5,0,2,1,163
990,1,1,0,170,6,3,3,3,0,2,1,164
991,1,1,0,35,6,3,3,3,0,2,1,164
992,1,1,0,136,6,3,0,0,0,2,0,113
993,1,1,0,136,6,3,0,0,0,2,0,48
994,1,1,2,108,6,3,3,3,0,2,1,166
995,1,1,2,136,6,3,0,0,0,2,0,90
996,1,1,0,136,6,3,4,4,0,2,0,137
997,1,1,0,136,6,3,0,0,0,2,0,137
998,1,1,1,52,3,1,2,2,0,2,1,166
999,1,1,0,60,5,3,0,0,0,2,1,167
1000,1,1,2,136,5,3,0,0,0,2,1,167
1001,1,1,0,136,6,3,6,6,0,2,0,96
1002,1,1,2,60,5,3,0,0,0,2,1,167
1003,1,1,0,136,6,3,3,3,0,2,0,100
1004,1,1,0,60,5,3,0,0,0,2,1,167
1005,1,1,2,136,5,3,0,0,0,3,0,96
1006,1,1,2,136,5,3,0,0,0,3,0,96
1007,1,1,2,136,6,3,3,5,0,2,1,161
1008,1,1,2,136,5,3,4,4,0,2,1,164
1009,1,1,0,136,6,3,3,3,0,2,0,116
1010,1,1,0,141,6,3,4,5,0,2,1,164
1011,1,1,0,136,6,3,0,0,0,2,0,97
1012,1,1,0,170,6,3,0,2,0,2,1,164
1013,1,1,0,136,6,3,4,4,0,2,0,75
1014,1,1,0,52,5,3,3,3,0,2,1,166
1015,1,1,2,136,6,3,3,3,0,2,0,111
1016,1,1,0,52,6,3,0,0,0,2,1,167
1017,1,1,2,136,5,3,0,0,0,2,0,95
1018,1,1,0,136,6,3,6,6,0,2,1,167
1019,1,1,0,136,6,3,5,5,0,2,1,167
1020,1,1,0,136,3,1,3,3,0,2,0,115
1021,1,1,0,136,6,3,0,0,0,2,0,128
1022,1,1,0,136,6,3,6,6,0,2,1,168
1023,1,1,0,136,3,1,7,7,0,2,0,117
1024,1,1,2,136,6,3,4,4,0,2,0,150
1025,1,1,0,136,6,3,0,0,0,2,0,134
1026,1,1,0,136,3,1,5,5,0,2,0,113
1028,1,1,2,77,3,1,3,3,0,2,1,172
1029,1,1,0,136,6,3,4,4,0,2,1,162
1030,1,1,0,136,6,3,0,3,0,2,1,162
1031,1,1,0,136,3,1,0,0,0,2,0,156
1032,1,1,0,136,6,3,3,3,0,2,0,140
1033,1,1,0,136,3,1,0,0,0,2,0,140
1034,1,1,0,136,6,3,0,0,0,2,0,103
1036,1,1,0,136,6,3,0,0,0,2,0,103
1037,1,1,0,136,6,3,4,4,0,2,0,94
1038,1,1,0,136,6,3,0,0,0,2,0,87
1039,1,1,0,77,6,3,3,3,0,2,1,166
1040,1,1,0,136,3,1,2,2,0,2,0,137
1041,1,1,0,136,6,3,6,6,0,2,0,116
1042,1,1,2,136,5,3,3,3,0,3,0,59
1043,1,1,0,136,6,3,3,3,0,2,1,167
1044,1,1,0,136,6,3,0,0,0,2,0,120
1046,1,1,2,136,6,3,3,3,0,2,0,142
1047,1,1,2,136,6,3,3,3,0,2,0,137
1048,1,1,2,141,6,3,0,0,0,2,1,169
1049,1,1,2,136,6,3,0,0,0,2,0,97
1050,1,1,0,136,6,3,0,0,0,2,0,120
1051,1,1,0,136,6,3,0,0,0,2,0,72
1052,1,1,0,136,6,3,3,3,0,2,1,169
1053,1,1,1,136,5,3,4,4,0,2,1,172
1054,1,1,0,77,5,3,3,3,0,2,1,172
1055,1,1,2,136,6,3,4,4,0,2,0,72
1056,1,1,0,60,6,3,2,2,0,2,1,174
1057,1,1,0,136,6,3,0,0,0,2,0,87
1058,1,1,0,136,6,3,0,0,0,2,0,87
1059,1,1,0,136,4,0,0,0,0,3,2,163
1060,1,1,0,136,3,1,4,4,0,2,0,163
1061,1,1,0,136,4,0,6,6,0,3,1,164
1062,1,1,2,57,6,3,0,0,0,2,1,166
1063,1,1,0,136,6,3,6,6,0,2,2,163
1064,1,1,0,136,6,3,3,3,0,2,0,154
1066,1,1,0,136,6,3,3,3,0,2,0,111
1067,1,1,0,136,6,3,4,4,0,2,0,162
1068,1,1,0,136,5,3,0,3,0,3,0,107
1069,1,1,0,57,5,3,0,3,0,3,1,173
1071,1,1,0,136,6,3,0,0,0,2,1,168
1072,1,1,0,136,6,3,0,0,0,2,0,109
1073,1,1,0,57,6,3,0,1,0,2,1,165
1074,1,1,0,35,2,0,4,5,0,2,1,165
1075,1,1,0,77,2,0,0,5,0,2,1,165
1076,1,1,0,136,2,0,4,4,0,2,0,164
1077,1,1,0,136,6,3,0,0,0,2,0,113
1078,1,1,0,136,6,3,0,0,0,2,0,95
1079,1,1,0,52,5,3,3,4,0,0,1,167
1080,1,1,0,136,3,1,0,0,0,2,0,163
1081,1,1,2,141,6,3,2,2,0,2,1,167
1083,1,1,2,52,6,3,4,4,0,2,1,168
1084,1,1,0,60,6,3,0,0,0,2,1,168
1085,1,1,0,136,3,1,4,4,0,2,0,162
1086,1,1,0,136,6,3,0,0,0,2,0,149
1087,1,1,0,52,6,3,3,4,0,2,1,169
1088,1,1,2,136,6,3,3,3,0,2,1,169
1089,1,1,0,136,3,1,3,4,0,3,1,169
1090,1,1,2,136,6,3,3,3,0,2,1,169
1091,1,1,0,136,6,3,0,0,0,2,0,149
1092,1,1,0,136,5,3,0,1,0,0,0,162
1093,1,1,0,136,6,3,3,3,0,2,1,165
1094,1,1,0,30,3,1,6,6,0,2,1,166
1095,1,1,0,136,3,1,0,3,0,2,1,166
1096,1,1,0,136,6,3,3,5,0,3,1,166
1097,1,1,0,136,6,3,0,4,0,2,1,166
1098,1,1,0,32,6,3,3,5,0,3,1,166
1099,1,1,2,52,6,3,0,3,0,2,1,167
1100,1,1,0,52,6,3,4,4,0,2,1,167
1101,1,1,0,136,6,3,6,6,0,2,0,155
1102,1,1,2,136,6,3,4,4,0,2,0,117
1103,1,1,2,52,6,3,0,3,0,2,1,167
1104,1,1,0,136,6,3,0,1,0,2,1,168
1105,1,1,2,136,5,3,0,0,0,2,0,92
1106,1,1,2,136,6,3,3,3,0,2,0,151
1107,1,1,0,136,3,1,0,0,0,2,1,169
1108,1,1,2,136,3,1,5,5,0,2,0,88
1109,1,1,0,136,6,3,3,3,0,2,1,170
1110,1,1,0,52,6,3,3,3,0,2,1,170
1111,1,1,2,136,3,1,3,3,0,3,0,107
1112,1,1,2,136,3,1,2,2,0,2,1,172
1113,1,1,2,136,6,3,4,4,0,2,0,156
1114,1,1,0,124,5,3,0,0,0,2,1,172
1115,1,1,0,124,5,3,0,0,0,2,1,172
1116,1,1,2,136,3,1,2,2,0,2,0,156
1117,1,1,0,136,3,1,3,5,0,2,1,168
1118,1,1,2,136,5,3,3,3,0,2,1,170
1119,1,1,2,136,3,1,3,4,0,2,1,170
1120,1,1,0,170,6,3,6,6,0,2,1,170
1122,1,1,0,136,6,3,0,0,0,2,0,157
1123,1,1,2,136,6,3,4,4,0,2,0,100
